,cz,czname,state_id,n_ige_rank_8082,e_rank_b,s_rank,prob_p1_k5,e_rank_b_c1821,s_c1821,e_rank_b_teenbirth_fem,s_teenbirth_fem,e_rank_b_femfam,s_femfam,e_rank_b_malefam,s_malefam,e_rank_b_indv_r_m,s_indv_r_m,e_rank_b_coli4,s_coli4,e_rank_b_1112,s_1112,e_rank_b_singlepar,s_singlepar,e_rank_b_marriedpar,s_marriedpar,e_rank_b_8385,s_8385,e_rank_b_8085,s_8085,e_rank_b_w80,s_w80,e_rank_b_povertyline,s_povertyline,e_rank_b_cq,s_cq,n250,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010,cons
338,24600,Farmington,MO,5561.0,42.05625,0.37393,0.0848948,37.98675,0.69483,22.4365,-0.22066,43.6505,0.3531,40.599,0.3924,44.61575,0.36235,43.6545,0.3669,42.00025,0.34493,40.91325,0.40333,42.94125,0.35169,43.91175,0.38823,43.02425,0.37937,42.0515,0.37382,71.20225,0.38705,36.53238,0.16429,1.0,137456,0,0.0146738,0.1041866,0.023416,0.0242967,0.0224675,0.3684067,27773.02,0.3843,10.866,0.27564,0.59863,0.0122154,1358.45,0.0,0.0,4.8626184,16.399398,0.3269119,-0.0038782,0.0072751,1800.0,-0.0393211,0.571546,0.204406,5.627646,0.0045931,0.0171618554,0.0124839949,0.0079286,-0.1262191,0.5602738,0.0007421,0.1901286,0.1047821,0.5896262,-0.0012482,1.0
339,24701,St. Louis,MO,93509.0,38.41675,0.41295,0.0504917,40.514,0.70832,26.03275,-0.34917,40.54025,0.41121,36.2705,0.41554,41.184,0.39072,39.08775,0.40915,40.301,0.36992,35.72375,0.38547,43.19275,0.33131,39.121,0.38656,38.78925,0.39905,44.33425,0.32561,69.04475,0.37147,38.92925,0.198245,1.0,2325609,1,0.1953342,0.410303,0.1127915,0.1033849,0.1170808,0.240776,42679.79,0.47069,15.666,0.31403,0.4756,0.0222237,1896.448,0.0,0.0,6.3564817,17.153667,-5.331714,0.0038915,0.0141898,9685.05,-0.0225946,0.6684499,0.1422233,0.8003791,0.0051971,0.0129402664,0.0144637383,0.0333005,0.43210744,0.5088203,0.0026123,0.246685,0.1033248,0.5303282,-0.0068062,1.0
340,24702,Mexico,MO,1486.0,44.90875,0.31519,0.0738739,38.05,0.74228,25.74375,-0.35165,46.6855,0.28998,43.17575,0.33943,45.879,0.34056,46.6875,0.30062,44.16975,0.31771,44.09,0.35192,45.70675,0.29511,44.64075,0.36207,44.7965,0.33734,44.90875,0.31519,76.49025,0.30993,39.38819,0.1891,1.0,37989,0,0.0551212,0.1026844,0.0114319,0.0081092,0.011682,0.4625982,30615.4,0.34935,8.936,0.25999,0.6319,0.0143492,1300.824,0.0,0.0,5.5358636,15.317154,-3.478294,0.0100353,,,,0.5969523,0.2281548,7.134451,0.0052828,0.0204796125,0.0220063703,0.0084495,0.88199441,0.6600858,0.0010003,0.1971706,0.1090667,0.5696223,-0.0060587,1.0
341,24801,Jacksonville,IL,3467.0,44.918,0.36776,0.0917917,41.1625,0.73834,21.4465,-0.26694,45.4865,0.36094,44.346,0.37456,48.3965,0.3543,46.40125,0.35421,44.1705,0.33758,42.229,0.38144,46.78975,0.32723,45.8525,0.34158,45.3745,0.3543,44.77475,0.36651,76.327,0.30564,39.57162,0.2165,1.0,84748,0,0.0398003,0.219043,0.0294338,0.0234662,0.0336132,0.4718052,30776.67,0.34024,8.008,0.26016,0.63369,0.0150484,1361.493,0.0,0.4761905,4.4013622,18.136838,2.46495,0.0072545,0.0235994,11827.7,0.2477264,0.6145682,0.1576189,1.232848,0.0061894,0.0099471374,0.0100415349,0.019925,1.2241829,0.5821258,,0.1829876,0.1047817,0.5982691,0.0029561,1.0
342,24802,Springfield,IL,10662.0,41.25325,0.38453,0.0671506,41.5335,0.74698,28.005,-0.39712,42.73525,0.40105,39.759,0.36736,44.45275,0.34167,42.14425,0.37797,41.70175,0.34483,39.549,0.39012,43.525,0.34224,41.787,0.37156,41.53575,0.37739,43.253,0.35152,71.97575,0.33979,38.6825,0.211905,1.0,267992,1,0.0782598,0.2295552,0.0869363,0.0767536,0.0974381,0.3665393,40181.61,0.42882,17.164,0.25718,0.52701,0.0188567,2261.499,0.0,0.4761905,5.0098596,18.974576,0.9020289,-0.0146664,0.0149258,5549.51,-0.0417634,0.6680695,0.06524,0.190998,0.0058168,0.0148437267,0.0159930147,0.0169396,1.8335567,0.5655654,0.0021023,0.2279394,0.1178728,0.5558065,-0.006374,1.0
343,24900,Edwardsville,IL,15436.0,42.7745,0.36274,0.087423,39.74075,0.73687,23.184,-0.28108,44.36925,0.36925,41.2595,0.35458,46.4775,0.33054,43.981,0.35516,43.10475,0.33315,40.4495,0.33802,44.89075,0.32495,43.4385,0.34922,43.13775,0.35495,44.09375,0.34403,72.52375,0.32799,38.774,0.19349,1.0,382997,1,0.0568464,0.2100353,0.0450994,0.0371057,0.0536622,0.3362373,36421.45,0.36743,11.462,0.25281,0.56997,0.017175,1583.807,0.0,0.4761905,4.4660255,19.666786,2.162638,0.0089059,0.0130549,4504.5,0.0041262,0.6343773,0.1578241,0.4826236,0.0048708,0.0176398249,0.017039298,0.0111794,0.58957578,0.5067246,,0.2039007,0.1039002,0.5725525,-0.0019216,1.0
344,25000,Quincy,IL,6164.0,45.5385,0.35654,0.0899954,36.23075,0.80791,25.34825,-0.34355,46.28125,0.36441,44.79175,0.34707,47.93875,0.31579,46.95175,0.34687,44.9195,0.33002,42.65425,0.35845,47.37575,0.31731,46.57025,0.33753,46.06,0.34628,45.51925,0.35749,75.9135,0.31574,37.04462,0.20532499999999998,1.0,152421,0,0.0372783,0.0999094,0.0356818,0.0338521,0.03695,0.4962793,31869.13,0.36368,8.906,0.27462,0.62443,0.0145799,1587.652,0.0,0.4761905,5.0798153,18.219362,2.450823,-0.0009971,0.0393647,8819.24,0.0497572,0.6346154,0.1834971,0.6826024,0.005782,0.0072430964,0.007459602,0.0088757,1.2768351,0.5793427,0.0011384,0.1943708,0.1021107,0.5846767,0.0034983,1.0
345,25101,Mountain Home,AR,1980.0,43.6925,0.27854,0.0897833,39.489,0.69772,20.92525,-0.31539,44.28875,0.28795,42.98525,0.27649,46.9075,0.23646,45.579,0.26872,42.792,0.25736,41.98175,0.23627,44.2755,0.2699,44.869,0.31424,44.30775,0.29479,43.6925,0.27854,74.818,0.27704,36.99744,0.16168500000000002,1.0,64068,0,0.001155,0.0067492,0.0049943,0.0057841,0.0023136,0.3934267,32622.53,0.46359,12.33,0.34029,0.50556,0.0116484,992.2565,1.0,0.0,4.8947724,17.246244,5.828466,-0.0067915,0.0156084,1200.0,0.0290599,0.4988614,0.2248677,1.417209,0.0041257,0.0139383155,0.0128613348,0.0134483,-0.44015153,0.433196,0.0008116,0.1904913,0.1044505,0.6527966,0.0017921,1.0
346,25102,West Plains,MO,3483.0,43.9885,0.30962,0.0811738,34.02575,0.69319,24.27775,-0.33077,45.862,0.31284,42.10175,0.30227,44.75175,0.29283,46.05375,0.30139,42.85775,0.27219,42.94225,0.39037,44.792,0.2818,46.03125,0.30409,45.04175,0.30467,44.02025,0.30833,75.95125,0.31737,34.77513,0.16185,1.0,90551,0,0.002297,0.015978,0.0111172,0.0097147,0.0106572,0.4160066,26978.95,0.41151,9.392,0.31759,0.4878,0.0080928,1251.89,0.0,0.0,4.7056089,15.229776,2.756975,-0.0144963,0.0110435,2190.0,-0.0056351,0.5542507,0.2035982,9.311747,0.003426,0.0105796733,0.0126448079,0.0099002,0.12172407,0.5235613,0.0009249,0.1841276,0.1008776,0.6330313,-0.0124202,1.0
347,25103,Harrison,AR,2815.0,44.71575,0.30087,0.0996016,40.53925,0.62205,22.693,-0.28316,45.3455,0.3505,44.11625,0.25049,47.26025,0.23121,46.71125,0.29409,44.12925,0.25553,43.56225,0.37573,45.60825,0.27329,45.75675,0.29639,45.247,0.29712,44.7505,0.30026,75.77975,0.26619,36.64912,0.149075,1.0,76174,0,0.0010371,0.1195508,0.0152182,0.0168859,0.0144969,0.4186547,29628.95,0.4177,9.6,0.3217,0.53748,0.0135205,1558.311,1.0,0.0,4.8713564,17.171986,5.503331,0.0016815,0.0131278,1176.0,-0.0968359,0.5858938,0.2085213,0.7138489,0.004491,0.0133903957,0.0126158532,0.0304028,0.17649002,0.4549978,0.0020217,0.1773665,0.113741,0.6247787,-0.0028664,1.0
348,25104,Heber Springs,AR,1659.0,44.7415,0.28826,0.1096939,34.7715,0.72366,24.83525,-0.25651,45.604,0.29384,43.867,0.28032,47.7785,0.23842,46.709,0.28456,43.311,0.26004,42.90025,0.15569,44.93025,0.29665,46.9965,0.37114,45.89375,0.32771,44.72275,0.29027,73.98849,0.28562,35.69113,0.181835,1.0,51737,0,0.0017009,0.0137929,0.0132445,0.0122107,0.0103939,0.3643593,32635.1,0.40448,8.657001,0.31791,0.50995,0.0112202,952.1693,1.0,0.0,4.8752237,17.075825,6.814547,0.0213569,,,,0.5101416,0.202663,3.186051,0.00388,0.0191932273,0.0155401357,0.0111727,-0.44604807,0.4881226,0.0011597,0.1672801,0.103607,0.6571736,-0.0142822,1.0
349,25105,Batesville,AR,2421.0,44.11525,0.32317,0.0960983,37.3805,0.71954,26.263,-0.31996,45.54575,0.31767,42.64175,0.33287,46.4315,0.31778,46.067,0.31292,43.22575,0.29935,41.93875,0.22707,44.713,0.31864,46.1015,0.2993,45.105,0.30988,44.09725,0.32373,73.6735,0.31638,35.61806,0.17585499999999998,1.0,64601,0,0.0148295,0.0543999,0.0185616,0.0127153,0.0287853,0.3746538,29503.49,0.37141,6.776999,0.30364,0.54482,0.016515,1433.389,1.0,0.0,4.9424275,15.863447,5.830812,0.0012608,0.0464389,4116.95,0.008029,0.5391939,0.2388187,0.5740681,0.0039295,0.0131267318,0.0145044194,0.0099703,0.09393423,0.6262751,0.0005656,0.165692,0.1102656,0.6302641,-0.0036253,1.0
350,25200,Henderson,KY,6027.0,43.0685,0.34906,0.0996909,38.512,0.74352,27.27775,-0.33669,43.0825,0.37222,43.058,0.32492,47.52025,0.29505,45.25675,0.33867,42.94375,0.33231,41.0195,0.32478,44.3135,0.32578,43.939,0.37608,43.52125,0.36053,42.97825,0.35233,70.75249,0.34194,36.37725,0.18236999999999998,1.0,151629,1,0.0651986,0.1038842,0.0333286,0.0288336,0.0338977,0.4013627,31360.96,0.38138,7.515,0.30623,0.5638,0.0108176,1604.011,0.2,0.0,5.9437035,17.187382,-2.105895,0.0012421,0.0131901,1150.0,-0.0244296,0.5903646,0.2236114,0.7193059,0.0038895,0.0072215737,0.0095957897,0.0092519,0.12774884,0.6507726,0.0013445,0.2083311,0.1085603,0.6086376,-0.0078498,1.0
351,25300,Union City,TN,4204.0,39.81125,0.39269,0.0734436,33.94025,0.75081,26.44625,-0.32527,40.76575,0.38607,38.858,0.40044,43.0855,0.34194,41.37375,0.38643,40.26675,0.36835,37.3735,0.37074,41.46975,0.36043,42.7355,0.36654,41.32175,0.37695,40.06525,0.38821,69.21775,0.39179,37.56525,0.18312,1.0,117387,0,0.081193,0.1238012,0.0157439,0.016388,0.0138668,0.4028559,30330.33,0.39082,7.44,0.31642,0.56137,0.0132192,1640.534,0.0,0.0,5.1356036,14.891712,3.74772,-0.0091942,0.0170377,2492.15,0.1007004,0.5879486,0.28027,4.407405,0.0036908,0.0125567567,0.0135704976,0.017049,-0.10976074,0.713205,0.0012865,0.2085331,0.1003965,0.5871368,-0.0080777,1.0
352,25401,Paducah,KY,5126.0,41.08975,0.38155,0.0741246,38.50225,0.77761,23.6305,-0.27634,42.35825,0.39065,39.863,0.37272,44.857,0.33704,42.809,0.3742,41.3745,0.34838,39.63525,0.37697,42.193,0.3606,42.2745,0.35774,41.66975,0.36927,41.1015,0.3813,69.7535,0.35918,36.58919,0.18707000000000001,1.0,138654,0,0.0607339,0.2202669,0.0530817,0.0485273,0.0544836,0.3781554,34571.82,0.4867,16.296,0.32374,0.52673,0.0138318,1698.321,0.2,0.0,5.0391531,17.604812,1.105523,-0.0064571,0.0216366,968.234,0.0292657,0.5914996,0.1450974,1.741078,0.0044415,0.0089719734,0.0093037345,0.0076415,0.59179855,0.6772109,0.0006497,0.2101475,0.1140442,0.6039006,-0.0027048,1.0
353,25402,Murray,KY,972.0,41.9345,0.2903,0.0681818,47.1135,0.6653,23.00225,-0.30335,42.6285,0.37186,41.27825,0.22729,45.48475,0.19723,44.187,0.27772,40.7525,0.3065,,,42.74725,0.26641,43.08225,0.29373,42.525,0.29156,41.87825,0.29113,69.4595,0.33174,41.97875,0.195145,1.0,34177,0,0.0351113,0.0772405,0.0413593,0.0445167,0.041744,0.5205461,28383.03,0.49393,14.14,0.35253,0.53086,0.0110585,2207.646,0.2,0.0,6.1482914,15.780494,2.751659,-0.0216818,0.0292594,2172.0,0.0968837,0.621084,0.1772088,25.40527,0.0038438,0.018872341,0.0170289961,0.0270693,-0.59959529,0.6024227,0.0002926,0.1964184,0.084339,0.5543425,-0.0017655,1.0
354,25500,Centralia,IL,5934.0,44.859,0.37928,0.0813444,41.06025,0.66193,23.53275,-0.29049,45.59475,0.39575,44.16175,0.36243,49.0365,0.32446,46.14675,0.36851,45.1215,0.3397,42.8355,0.37622,46.30025,0.35009,44.98375,0.39539,44.9265,0.38678,44.84825,0.37933,75.9565,0.3171,36.57281,0.18172,1.0,141040,1,0.0438244,0.1724658,0.035765,0.0346489,0.0357434,0.4069696,33264.89,0.35108,9.007,0.26101,0.61139,0.0146864,1686.754,0.0,0.4761905,4.3159395,20.212233,4.950767,0.0092523,0.0141804,5553.81,0.0571761,0.6245004,0.1872095,0.7541015,0.0049644,0.0101389677,0.0120674986,0.0085732,0.99837294,0.648894,,0.1818913,0.0974713,0.6060628,0.0001947,1.0
355,25601,Carbondale,IL,9476.0,42.75275,0.38055,0.0790656,31.577,0.67532,22.495,-0.26176,43.50075,0.38863,42.00825,0.37205,46.5405,0.3581,44.11725,0.36733,41.94475,0.34383,39.97975,0.39907,45.056,0.3298,43.9315,0.34674,43.353,0.3628,43.95475,0.37291,72.6745,0.35974,35.3295,0.176815,1.0,265022,1,0.0822083,0.2182745,0.0495554,0.0615352,0.0381747,0.4175354,28913.01,0.3968,9.026999,0.30653,0.56817,0.0138343,1606.245,0.0,0.4761905,4.4630011,18.264801,3.484821,-0.0038455,0.0113198,2760.44,0.0168852,0.572005,0.1227039,0.850013,0.0040715,0.0097274943,0.0094935515,0.0195699,0.6285776,0.5238923,,0.2181572,0.1037154,0.5593756,-0.0077987,1.0
356,25602,Harrisburg,IL,1465.0,44.479,0.40592,0.113307,40.8485,0.65486,26.35925,-0.36339,43.7335,0.45486,45.2875,0.35374,49.85025,0.34057,46.03775,0.39307,42.387,0.39576,41.8575,0.3725,45.872,0.37808,46.92775,0.44123,45.71075,0.41983,44.4635,0.40606,71.786,0.37364,32.23444,0.14532,1.0,37978,0,0.0323082,0.1036076,0.0201849,0.0153077,0.0213596,0.4292403,29679.51,0.39929,9.9,0.30029,0.57747,0.013709,1781.728,0.0,0.4761905,4.6011381,17.309695,4.533626,0.008507,0.026331,6048.0,-0.0183144,0.532668,0.078752,0.3157935,0.0037913,0.0071883722,0.0091105377,0.0075756,1.2058835,0.5253305,,0.1985599,0.1105215,0.5823621,0.0078553,1.0
357,25701,Cape Girardeau,MO,7358.0,41.41475,0.39515,0.0598247,35.379,0.79332,26.3485,-0.34402,42.06725,0.40093,40.749,0.38984,44.31075,0.35099,43.03225,0.38333,41.0825,0.3479,39.0135,0.43634,44.09225,0.33381,42.56,0.385,42.00725,0.38889,42.55075,0.37271,71.02825,0.41505,38.06487,0.20373999999999998,1.0,184036,1,0.0753983,0.2033931,0.0422029,0.0438781,0.0376044,0.4361172,30141.27,0.45343,11.114,0.34229,0.53982,0.0160455,1658.179,0.0,0.0,4.671292,15.957047,-3.50063,0.0174086,0.0163012,3328.59,0.1595985,0.629519,0.179203,3.372528,0.0049218,0.0085961442,0.0096285509,0.0079264,0.34357611,0.5356398,0.0014345,0.2253311,0.1006008,0.5760054,-0.0015306,1.0
358,25702,Poplar Bluff,MO,2781.0,41.07575,0.36023,0.0663168,41.001,0.78044,26.607,-0.35724,41.1325,0.3709,41.01675,0.34951,45.007,0.31264,42.8615,0.34558,40.0555,0.3269,37.9165,0.3081,42.505,0.33272,43.31975,0.33319,42.249,0.34408,41.13925,0.36301,71.074,0.37472,36.95125,0.176795,1.0,73576,0,0.029004,0.1122361,0.0319658,0.0268955,0.030805,0.4009653,28334.39,0.4555,9.572001,0.35978,0.48148,0.0108884,1174.779,0.0,0.0,4.8172469,16.247101,-4.994635,0.0108257,0.0135914,2484.0,-0.1139587,0.5338175,0.2036735,1.070871,0.0039222,0.0119196477,0.0094867892,0.0106023,-0.44295489,0.3375149,0.0020523,0.2143018,0.1194255,0.5943425,-0.0089556,1.0
359,25800,Blytheville,AR,4533.0,37.8365,0.42766,0.0513736,32.706,0.77508,34.48825,-0.37107,38.6795,0.42114,36.989,0.43416,42.27675,0.41975,39.28575,0.41531,36.86225,0.37749,35.2165,0.3819,40.77925,0.37021,39.8565,0.42366,38.85075,0.42407,41.205,0.408,67.60875,0.42979,34.94175,0.170505,1.0,105181,0,0.2378091,0.2282264,0.0332446,0.0332003,0.0354496,0.4754061,26795.4,0.44814,7.453,0.37361,0.41871,0.012002,1498.623,1.0,0.0,4.6370403,15.900859,-12.8883,0.029189,0.0095074,1152.0,-0.0697129,0.5649806,0.2874762,3.355952,0.0036572,0.0118557534,0.0157823181,0.0122913,-1.007335,0.5998707,0.00193,0.3061239,0.1108986,0.5386,-0.0058579,1.0
360,25900,Jonesboro,AR,7231.0,41.0625,0.3569,0.0810114,36.616,0.77404,26.03775,-0.28969,41.6005,0.37206,40.56675,0.34123,43.95425,0.30501,42.9615,0.34734,41.19,0.30988,39.179,0.3438,42.1815,0.33358,43.504,0.32752,42.3135,0.34018,41.17175,0.35519,71.071,0.34272,37.29006,0.180245,1.0,198671,1,0.0427289,0.1464349,0.0383098,0.0316397,0.0433223,0.4420216,29115.25,0.42856,9.279,0.33577,0.554,0.010871,1341.376,1.0,0.0,4.6964995,17.115281,0.3288124,0.003205,0.0251672,2431.73,-0.0032076,0.615224,0.2474645,5.675817,0.0040271,0.0128302571,0.0112849888,0.0119417,-0.39364529,0.6267447,0.0014245,0.1980218,0.110888,0.590708,-0.0059404,1.0
361,26001,Roseau,MN,1013.0,53.68625,0.18585,0.1875,55.16275,0.59343,15.85275,-0.19717,52.606,0.23128,54.57675,0.14611,59.40575,0.11755,54.23525,0.18913,52.437,0.19352,,,54.6815,0.1683,52.317,0.25156,53.03525,0.21777,53.68625,0.18585,86.90225,0.14113,46.33269,0.184055,1.0,20860,0,0.001534,0.1042395,0.0104872,0.011172,0.0082027,0.5325601,33397.61,0.41065,21.65,0.19415,0.71471,0.0209752,5151.974,2.5,17.28572,6.6147695,17.021506,10.02687,-0.0242144,,,,0.7072513,0.4001656,0.6448942,0.0066485,0.0068552253,0.0099232982,0.0276862,1.1910817,0.6708054,0.0001918,0.1263441,0.0839062,0.626381,0.0115858,1.0
362,26002,Duluth,MN,11651.0,44.915,0.33536,0.0890882,53.299,0.59272,18.11225,-0.23735,45.99825,0.34665,43.83575,0.32371,49.432,0.28724,45.235,0.3288,45.28925,0.29717,43.2735,0.30118,46.25275,0.31151,44.33525,0.34145,44.61475,0.33839,44.99675,0.33351,75.269,0.31272,44.881,0.187765,1.0,286544,1,0.0077789,0.0976184,0.0612565,0.0641052,0.0558772,0.4374565,34403.52,0.32182,7.461,0.24721,0.60759,0.0207068,3445.079,2.5,17.28572,6.8383583,17.669245,7.50517,0.0043527,0.0314088,4583.9,0.053451,0.6283048,0.0910521,0.4076968,0.0054999,0.0111605896,0.0123157351,0.0183874,2.081489,0.5325919,0.0012529,0.2184504,0.1038243,0.544766,0.0034023,1.0
363,26003,West Cook UT,MN,,,,0.1016949,,,,,,,,,,,,,,,,,,,,,47.32475,0.26551,,,,,,,0.0,5168,0,0.0029025,0.0372393,0.0003759,0.0002867,0.0003641,0.5882598,39705.71,0.33555,,,,0.0375677,4651.758,2.5,17.28572,6.3914209,16.859597,,,,,,0.672422,0.0618441,0.05042,,0.0127708978,0.0067724458,0.0229751,3.9629595,0.4736842,0.000774,0.1902269,0.1026359,0.5990203,0.0125733,1.0
364,26004,International Falls,MN,653.0,48.973,0.25428,0.1683168,54.18725,0.50941,11.19475,-0.12733,49.95625,0.19297,48.0835,0.30502,55.3185,0.25266,49.18725,0.26901,49.083,0.23836,,,50.44125,0.21897,50.00175,0.21915,49.4915,0.23622,49.44375,0.24683,79.586,0.21368,45.01088,0.15380000000000002,1.0,14355,0,0.0018809,0.0064847,0.0127911,0.0119943,0.0123262,0.6184211,37115.17,0.35219,12.528,0.22691,0.61103,0.017592,3124.179,2.5,17.28572,7.2593857,16.826534,-0.0290228,0.0093867,0.1393243,6322.17,-0.1939615,0.6007544,0.2267658,1.708498,0.0058027,0.0066179032,0.0087774295,0.0581841,1.0904257,0.6971787,0.0005573,0.194186,0.103178,0.5840151,0.0026488,1.0
365,26101,Moberly,MO,2374.0,45.09775,0.31751,0.100211,42.39075,0.72383,23.63325,-0.26259,46.398,0.31096,43.77525,0.32437,46.811,0.30272,46.9165,0.30502,43.96925,0.30781,41.17225,0.25949,46.9705,0.2789,45.141,0.32944,45.123,0.3226,45.09775,0.31751,76.13125,0.32205,40.0305,0.17879,1.0,56535,0,0.0439904,0.0871398,0.0202274,0.0207422,0.0196979,0.4675357,29087.81,0.36905,12.936,0.23969,0.64153,0.0173184,2002.044,0.0,0.0,5.1584991,13.81706,-2.659336,0.0058009,0.0353763,2114.47,-0.0623402,0.6087253,0.199122,1.467665,0.0047488,0.0121871407,0.0150349341,0.0083945,0.69418608,0.6399398,0.0013974,0.1889949,0.10994,0.5827634,-0.0085463,1.0
366,26102,Marshall,MO,2038.0,44.7545,0.40986,0.0933014,33.22325,0.79589,23.1105,-0.3353,45.71025,0.42921,43.8215,0.38994,47.02675,0.34883,46.51325,0.39273,44.438,0.347,42.68175,0.45959,46.519,0.36536,45.05625,0.38405,44.89125,0.39689,44.7545,0.40986,74.47275,0.40851,36.66869,0.199555,1.0,48599,0,0.036544,0.0925609,0.0249051,0.0206945,0.0320093,0.5590289,31245.38,0.35183,8.005,0.27178,0.60746,0.0144214,1562.839,0.0,0.0,5.3951293,14.937485,-2.981209,0.0023375,0.0205766,11500.0,-0.0261428,0.6201119,0.170752,1.541011,0.0060446,0.0149591555,0.0150414618,0.0188918,0.85699146,0.6509805,0.0017696,0.1883162,0.1011133,0.5803033,-0.0075289,1.0
367,26103,Brookfield,MO,1017.0,48.562,0.36256,0.1119221,44.919,0.66088,19.94725,-0.24883,48.58275,0.33803,48.55875,0.38871,51.216,0.3418,50.36825,0.34797,46.90825,0.34125,,,51.66525,0.28417,50.7015,0.37934,49.67725,0.37017,48.562,0.36256,77.8155,0.36146,41.16544,0.17803000000000002,1.0,22192,0,0.0155912,0.0758701,0.0057384,0.0034782,0.0071997,0.4749946,31878.52,0.30866,6.202,0.24664,0.62537,0.0144975,1326.287,0.0,0.0,5.3649457,13.326102,-0.060068,-0.0267572,,,,0.5995164,0.2148917,0.8530242,0.0038981,0.0097332372,0.0140591204,0.0059769,1.2011221,0.6870944,0.0009012,0.173716,0.0958111,0.5882486,0.001052,1.0
368,26104,Trenton,MO,566.0,45.55225,0.35661,0.1083333,27.295,0.82364,28.43875,-0.43525,47.85625,0.39337,43.151,0.33516,47.08875,0.32943,46.98875,0.35831,44.862,0.29348,,,44.88625,0.37601,49.71175,0.27591,47.61325,0.31353,45.55225,0.35661,76.03575,0.39391,35.77281,0.18033000000000002,1.0,14189,0,0.0033829,0.0295072,0.0045998,0.0022762,0.0014294,0.4965564,30864.04,0.34245,7.244,0.27001,0.62544,0.0149815,1938.846,0.0,0.0,5.7092245,13.533195,1.441916,0.017605,0.0704771,1860.0,0.1018859,0.5951197,0.1790634,0.2328344,0.0048649,0.0089505955,0.0089505955,0.0117335,1.2014258,0.7493129,0.0019029,0.193734,0.0993395,0.6021894,-0.0062892,1.0
369,26105,Polk,MO,434.0,47.695,0.36524,0.0871369,44.49425,0.66633,,,,,,,,,49.7465,0.36398,46.328,0.32792,,,48.06575,0.36943,49.154,0.31384,48.4445,0.33798,47.695,0.36524,82.32375,0.27423,40.32981,0.206995,1.0,12442,0,0.0009645,0.1705976,0.0085055,0.0034308,0.0022014,0.4052171,28324.27,0.3123,6.607,0.24623,0.58295,0.0127552,1509.163,0.0,0.0,5.6899001,13.647789,-3.397931,-0.0261105,,,,0.5902699,0.2500918,0.0277399,0.0042755,0.0078765472,0.0122166854,0.0360887,0.2056876,0.4700209,0.0009645,0.1666667,0.1020388,0.6099112,-0.0013006,1.0
370,26106,Centerville,IA,1187.0,50.0485,0.2559,0.1467181,53.91375,0.55271,18.452,-0.23744,53.30975,0.17383,46.6715,0.3411,49.2595,0.34566,52.04875,0.24947,48.64875,0.24911,,,50.9385,0.24554,48.534,0.33652,49.29625,0.29609,50.0485,0.2559,79.9285,0.30646,44.4335,0.17041499999999998,1.0,29873,0,0.0024772,0.0307254,0.0080652,0.0101461,0.0038727,0.5172023,30736.21,0.33342,8.216001,0.25126,0.63774,0.0218073,1997.39,2.86,3.714286,6.6707901,13.196546,4.502455,-0.0148079,,,,0.5978161,0.1846553,0.8324408,0.005041,0.0083687611,0.009038262,0.0080528,0.92551049,0.4342383,0.0009373,0.1731207,0.0954508,0.6081059,0.0031699,1.0
371,26107,Kirksville,MO,1237.0,47.20625,0.24945,0.1151832,48.797,0.62172,18.96,-0.22372,47.71625,0.31701,46.8035,0.18494,47.824,0.19816,48.76875,0.24399,45.37475,0.28287,43.6245,0.3439,49.32225,0.19909,46.70625,0.26657,46.9545,0.2583,47.20625,0.24945,78.244,0.2386,43.0955,0.18388000000000002,1.0,38491,0,0.0079759,0.0473833,0.0305319,0.035405,0.0251133,0.5747817,26767.43,0.4332,11.805,0.31515,0.56508,0.0155715,1336.648,0.0,0.0,5.0517305,14.696705,5.69449,0.0016375,0.0259801,3680.0,0.3457642,0.617888,0.1171047,3.353858,0.0046073,0.007326388,0.0123925073,0.014046,0.83623702,0.4657452,0.0006755,0.1679142,0.0779925,0.5061858,-0.0087533,1.0
372,26201,Bismarck,ND,5260.0,54.56275,0.24415,0.1859813,53.41525,0.59713,14.37775,-0.19109,55.161,0.2592,53.95725,0.22881,57.765,0.20424,55.69,0.23728,52.69825,0.24553,49.25425,0.29485,58.0455,0.17462,54.989,0.2344,54.77675,0.23903,54.75375,0.24031,85.5575,0.1453,48.70662,0.15781,1.0,114739,1,0.001839,0.0786463,0.0384381,0.0310224,0.0467537,0.5411485,35395.77,0.33323,12.604,0.20719,0.61217,0.0187737,2035.228,3.44,0.0,4.8351303,18.335613,5.047142,-0.0166858,0.0261463,3664.79,-0.0826637,0.6943568,0.0484986,0.0595302,0.0062419,0.0166639068,0.0121754591,0.0128763,2.550638,0.8140563,0.000244,0.167436,0.0814367,0.5958169,0.0123038,1.0
